Date,Open,High,Low,Close,Volume,Market Cap,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2016-01-08,457.54,462.93,447.94,453.23,56993000,6888600000,447.04,15058950,6731953008,41191540.305,54366,0.623070194286,0,1252,7.21666666667,903685.956452,103880340815,1971446.4,35.79529128,1.62787431172,10.3759790738,366508,190001,102434432,186956,103806,1294742.51492,270905,121105566
2016-01-07,430.01,458.77,429.08,458.05,87562200,6472580000,453.71,15054575,6830411223.25,58478075.9822,54257,0.677849430556,1,1117,10,743604.444166,103880340815,1648782.14,34.09833151,1.2929318122,9.26943459659,326219,177873,102244431,175175,104641,1536633.73193,281067,127522745
2016-01-06,431.86,431.86,426.34,429.11,34042500,6498830000,430.75,15050975,6483207481.25,19156844.9786,54160,0.684647463235,1,1057,9.45,702293.086157,103880340815,1477472.5,30.18982189,1.59425154919,8.32482054114,338929,177478,102066558,174238,104228,1492712.39228,215148,92674992
2016-01-05,433.07,434.18,429.68,431.96,34522600,6515380000,431.9,15047575,6499047642.5,20487753.0816,54067,0.649576226994,0,968,6.73333333333,841718.919438,103880340815,1774245.2,33.25645748,1.96487252098,9.48733343315,365051,187012,101889080,183870,105773,1196076.64228,209072,90298235
2016-01-04,430.06,434.52,429.08,433.09,38477500,6468180000,433,15043500,6513835500,21949458.6916,53962,0.545496834286,1,1121,6.38333333333,903685.956452,103880340815,1906932,29.04309207,2.34811922524,11.2056459195,363742,170176,101702068,165476,96236,1016358.61555,187554,81211038
2016-01-03,433.58,433.74,424.71,430.01,39633800,6519500000,428.13,15039125,6438700586.25,23322149.802,53867,0.525739651007,1,1085,7.13333333333,769424.042922,103880340815,1604631.24,23.84912157,3.09621802909,11.3752001928,295177,141064,101531892,136272,83682,891683.746701,121051,51825525
2016-01-02,434.62,436.06,431.87,433.44,30096600,6533630000,433.94,15035400,6524461476,15069490.9225,53789,0.578475175182,1,1235,10.0333333333,707457.005908,103880340815,1498828.76,29.83594196,3.26496108967,10.4883611375,334703,142904,101390828,138136,85567,1014427.40827,105790,45906482
2016-01-01,430.72,436.25,427.51,434.33,36278900,6473530000,432.33,15031975,6498773751.75,20406959.2119,53710,0.469414296296,0,1304,7.78333333333,697129.166406,103880340815,1467328.02,19.7356877,2.61508751253,11.8693772194,232199,123623,101247924,118543,77955,976452.839324,129785,56110092
2015-12-31,425.88,432.92,418.74,430.57,45996600,6399190000,429.34,15028600,6452379124,28540927.016,53647,0.579926861111,1,1147,7.43333333333,743604.444166,103880340815,1557216.18,27.14353204,2.05815448773,9.48758426145,310331,164132,101124301,159215,99227,1227621.2685,176226,75660801
2015-12-30,433.3,434.39,422.08,426.62,46889400,6508960000,428,15025000,6430700000,30700004.8378,53564,0.56486883237,1,972,7.08333333333,803647.041574,93448670796.3,1864368,31.69411709,1.86573067224,10.2530192041,342062,181836,100960169,177368,107580,2490059.56836,233474,99926963
2015-12-29,422.1,432.98,420.63,432.98,51596500,6339010000,431.13,15020675,6475863612.75,30691408.0275,53467,0.657941046053,2,946,8.41666666667,706094.510516,93448670796.3,1652090.16,32.07409932,1.61475116295,8.83281736527,343081,187040,100778333,181479,106510,2089114.92258,237312,102312368
2015-12-28,423.34,429.77,418.48,422.28,49638600,6356100000,423.98,15016875,6366854662.5,32740834.4546,53367,0.585629142857,0,1043,7.11666666667,747902.738112,93448670796.3,1719238.9,30.14051256,1.62552485977,10.3049017904,314685,166837,100591293,158084,93619,1979239.84141,249458,105765156
2015-12-27,416.51,424.01,408.88,422.82,53591200,6251440000,418.46,15012850,6282277211,31955095.3176,53273,0.457474835897,0,915,6.01666666667,905844.931254,93448670796.3,2050872.46,26.99051992,2.66316725305,13.1000961968,341200,156554,100424456,147338,91267,1517703.74445,184029,77008774
2015-12-26,455.76,457.49,405.76,417.27,116166000,6838480000,417.99,15007975,6273183470.25,91276222.4367,53184,0.477272801075,3,1139,6.06666666667,864036.703658,93448670796.3,1955357.22,28.83614603,1.49318675812,11.4412607078,347238,170904,100267902,155481,90979,2670582.94449,313290,130951953
2015-12-25,454.86,458.31,452.07,455.65,39078500,6823120000,454.98,15003325,6826212808.5,19787454.9075,53096,0.652635067164,3,1051,8.53333333333,622478.055323,93448670796.3,1537832.4,30.46228338,1.17464080601,8.35215615563,329540,184124,100096998,167557,93386,4018262.26654,287748,130919375
2015-12-24,443.09,458.46,443.08,454.99,57157200,6645120000,453.95,14999975,6809238651.25,35843916.0595,53009,0.72916742953,1,1230,9.11666666667,692158.434651,93448670796.3,1709121.75,40.27402729,0.907151542822,7.52290713899,410857,227189,99912874,208294,106063,4734609.23672,415035,188405318
2015-12-23,436.72,444.53,436.62,442.4,47161400,6547850000,441.4,14996250,6619344750,28293611.216,52901,0.681074981818,0,1036,7.86666666667,766484.1726,93448670796.3,1837989.6,39.9396651,1.08745753238,8.30583354798,409651,221289,99685685,208259,111963,4523984.27721,382912,169017138
2015-12-22,437.44,443.69,435.52,436.57,50840400,6556960000,435.98,14992125,6536266657.5,30613418.7315,52789,0.780452347518,1,802,8.45,654995.565676,93448670796.3,1553396.74,38.26775215,0.758303952711,6.96184618832,391920,223130,99464396,212631,113228,4814662.10205,469864,204851463
2015-12-21,442.84,444.73,427.31,438.64,77639700,6636280000,438.7,14988600,6575498820,52315624.452,52679,0.738472396104,2,918,7.68333333333,715385.22776,93448670796.3,1706543,40.54469579,0.889637606371,7.68325439418,451443,222112,99241266,216719,109182,5241787.46538,437257,191824512
2015-12-20,462.23,462.64,434.34,442.69,75409400,6925030000,434.98,14984750,6518066555,54181213.7719,52566,0.558967088757,2,1374,6.41666666667,785065.607087,93448670796.3,1851709.86,32.57857501,1.34572001125,9.67248321937,363933,191441,99019154,187359,100576,3854017.04963,316336,137599935
2015-12-19,463.55,465.58,456.76,462.32,47892700,6942950000,461.16,14980525,6908418909,29418082.56,52472,0.672177303226,3,1524,7.8,720030.586381,93448670796.3,1803135.6,35.93690521,1.05614874536,8.31152555498,427602,216944,98827713,212043,107302,3973674.7796,370213,170727429
2015-12-18,455.85,465.18,454.94,463.62,60220100,6825640000,458.95,14976650,6873533517.5,37926164.8115,52368,0.6342352625,2,1341,7.46666666667,629152.109263,79102380900.2,1852781.15,37.92492881,1.01965415971,8.64222714064,383932,214387,98610769,210012,113325,4026919.22356,395919,181706820
2015-12-17,454.78,457.86,448.86,456.08,47978400,6807850000,453.39,14972650,6788449783.5,30852734.187,52267,0.676203924528,2,1582,7.65,625219.90858,79102380900.2,1819000.68,37.22822923,1.01902121362,8.28324535519,395053,219600,98396382,213882,117740,4256300.69285,393711,178504692
2015-12-16,465.21,465.21,443.85,454.93,107944000,6962090000,454.43,14968675,6802214980.25,85536938.6556,52160,0.675648559524,2,1442,7.53333333333,660609.714727,79102380900.2,1926328.77,39.1447328,0.979959420107,8.65645132588,411804,222531,98176782,216574,117482,4432222.99305,432569,196572300
2015-12-15,443.88,465.32,443.88,465.32,83121100,6640850000,459.48,14964475,6875876973,55276209.2925,52047,0.589143512953,3,1132,6.18333333333,758914.731799,79102380900.2,2234910.72,39.39891977,1.05829822848,9.81489605017,392348,227706,97954251,221166,121683,4352520.59535,459606,211179671
2015-12-14,433.27,447.14,430.46,444.18,130496000,6480070000,445.6,14959650,6666020040,108826070.44,51934,0.670941056818,3,1399,7.91666666667,692067.32019,79102380900.2,1978018.4,39.48664553,1.09889090087,8.93014596003,423138,221499,97726545,215962,116030,4813539.63477,403953,180001345
2015-12-13,431.66,441.68,426.27,433.75,55050600,6454430000,438.79,14955250,6562214147.5,39287495.8922,51816,0.650935067114,2,1339,8.45,585897.901751,79102380900.2,1648972.82,33.00810311,0.987807877224,8.85825389066,381029,186151,97505046,183264,102888,5135908.4542,380438,166932544
2015-12-12,452.33,469.1,410.74,435,131969000,6761730000,426.06,14951525,6370246741.5,107032617.755,51720,0.68788842515,2,1381,8.45,656677.514044,79102380900.2,1796268.96,41.97835617,0.990955805222,8.49476467918,457574,211456,97318895,208621,114950,3535444.34352,425448,181266304
2015-12-11,415.28,451.94,415.28,451.94,110944000,6206150000,444.29,14947350,6640958131.5,76154164.2851,51606,0.600046308571,1,1324,7.93333333333,688135.119507,79102380900.2,1961096.06,39.63005169,1.01069685469,9.28558063997,387377,211198,97107439,209083,118817,3624518.39334,436728,194034052
2015-12-10,417.99,419.51,411.55,415.48,52138900,6244360000,415.64,14942975,6210898129,31321399.0962,51501,0.580618642857,2,1179,6.8,770711.333848,79102380900.2,2051183.4,35.30416521,1.09024055937,9.70046819136,403387,211452,96896241,210092,114772,3370213.78203,452652,188140441
2015-12-09,414.44,423.12,406.29,417.56,90917200,6189620000,414.01,14938075,6184512430.75,67053317.6352,51388,0.643142887006,0,1258,6.41666666667,695999.520873,79102380900.2,1847312.62,37.33796324,0.883676232118,8.30241668652,414210,222503,96684789,220194,121179,3869382.8982,504936,209048581
2015-12-08,395.75,415.56,389.95,415.56,57801400,5908810000,394.99,14933650,5898642413.5,22999694.4828,51275,0.667387415094,1,1249,7.78333333333,625219.90858,79102380900.2,1582724.93,32.11371119,0.93525025491,8.23919649969,374956,192097,96462286,189911,110845,2992135.18512,428441,169230099
2015-12-07,389.98,399.97,385.41,395.54,63455800,5821140000,395.58,14929675,5905880836.5,40437811.302,51169,0.649581788079,0,1266,8.03333333333,593762.303117,79102380900.2,1505973.06,32.2348716,0.880185883787,8.1058683015,340611,185788,96270189,184241,103201,3098092.99737,432522,171097161
2015-12-06,389.56,402.81,387.09,388.78,77762000,5813290000,390.04,14925900,5821698036,58053909.7428,51071,0.572171406977,1,1206,7.3,621791.873841,72722780642.5,1688873.2,30.07728753,0.826305802569,9.39426734232,374142,179777,96084401,176751,98004,5637565.63396,524019,204388399
2015-12-05,363.72,389.79,363.23,388.95,66282200,5426180000,377.72,14921600,5636186752,40058592.2884,50973,0.623240821429,0,1078,7.71666666667,607331.597705,72722780642.5,1598511.04,32.71329254,0.82259079012,7.98405218442,426997,200213,95904624,198627,107750,4814997.07462,514472,194326396
2015-12-04,361.26,363.52,355.76,363.18,35784100,5388110000,360.88,14917400,5383391312,21785438.5334,50869,0.564399178082,2,1257,8.93333333333,527800.078958,72722780642.5,1326955.76,27.03445429,1.05649308233,8.24482900885,274245,160944,95704411,160017,102105,2667462.20828,348038,125600042
2015-12-03,359.33,370.27,357.41,361.05,50714900,5358040000,362.49,14913750,5406085237.5,32249807.7032,50787,0.664412569444,3,1208,8.8,520569.94089,72722780642.5,1316201.19,31.18138861,0.908863273914,7.72794958812,317811,170317,95543467,168169,103686,2151712.50717,399510,144818393
2015-12-02,361.85,362.23,349.46,359.19,54160500,5394070000,360.98,14910150,5382265947,34787805.3576,50692,0.667464877551,2,1230,8.36666666667,531415.147992,72722780642.5,1337791.88,31.42432556,0.746842219078,7.54633641138,339855,177277,95373150,175833,106626,2701487.04874,496223,179126440
2015-12-01,377.41,378.93,356.56,362.49,60452200,5624580000,359.32,14906475,5356194597,44265192.671,50594,0.536199416667,0,1045,6.76666666667,694093.25452,72722780642.5,1736234.24,32.66538323,1.05637499183,9.41538274658,365897,184404,95195873,182458,109091,2663137.25754,457413,164357757
2015-11-30,371.44,382.36,370.38,377.32,71701600,5534000000,372.53,14901675,5551320987.75,51791731.6036,50492,0.663142446667,0,1191,11.2166666667,542260.355094,72722780642.5,1408908.46,32.240508320000004,0.942246085205,8.18262232625,384237,172183,95011469,169951,103538,2271903.22713,401381,149526592
2015-11-29,357.47,371.94,355.67,371.29,40409300,5324610000,363.98,14897925,5422546741.5,23486321.6954,50393,0.455331987261,2,1102,7.71666666667,567565.838331,72722780642.5,1436265.08,21.63065329,1.78164822865,10.9841468973,269023,130758,94839286,128467,82979,1270903.66977,221480,80614403
2015-11-28,357.14,359.54,352.17,357.38,36816600,5318300000,353.88,14894000,5270688720,21634897.782,50322,0.612602863014,1,1182,8.3,527800.078958,72722780642.5,1301570.64,28.0049699,1.1781254591699999,7.58482208832,349162,171602,94708528,167772,94666,2064689.21499,312191,110478101
2015-11-27,351.86,363.59,347.87,358.04,55179100,5238500000,359.54,14890350,5353676439,40156994.3037,50233,0.570497926174,0,1205,8.85,538645.28606,72722780642.5,1348275,25.41874713,0.842653926375,8.60203905856,284894,156739,94536926,155381,94035,2195779.20855,445023,160003408
2015-11-26,328.3,366.76,328.23,352.68,106105000,4886330000,348,14886625,5180545500,73195270.6758,50148,0.569060333333,2,960,8.23333333333,585641.183501,72722780642.5,1419492,29.18544934,0.904509579115,8.61708249863,319759,164730,94380187,162573,97628,2148058.27435,450963,156934988
2015-11-25,320.05,329.13,316.77,328.21,41666900,4762230000,325,14882575,4836836875,25111070.299,50056,0.530170850649,4,1147,7.21666666667,556720.631229,72722780642.5,1259375,25.58035035,1.18068865738,8.26020083561,307690,152463,94215457,149233,91808,1858049.90945,328198,106664445
2015-11-24,323.01,323.06,318.12,320.05,29362600,4805160000,321.1,14878725,4777558597.5,16374683.094,49975,0.522624796053,2,832,8.71666666667,549490.493162,72722780642.5,1227886.4,24.94506527,1.34394354485,8.18285440102,307413,150056,94062994,147186,94471,1414610.27227,284536,91364433
2015-11-23,324.35,325.12,321.29,323.05,27478900,4823700000,324.49,14874925,4826764413.25,13615387.4073,49896,0.552857575,1,1175,8.4,523733.52314,65848255179.7,1306072.25,25.51151834,1.46580479887,9.15270185987,324317,142698,93912938,139554,86411,1278362.90375,274593,89102741
2015-11-22,326.98,327.01,321.26,324.54,23439400,4861340000,322.33,14870925,4793345255.25,11258958.92,49808,0.40130741954,0,1051,7.03333333333,569560.206415,65848255179.7,1409226.76,22.28715044,1.87528227984,11.1344992257,265164,126564,93770240,122866,77790,1104568.38641,233138,75147447
2015-11-21,322.09,328.16,319.6,326.93,28200500,4787340000,325.56,14866575,4839962157,14198539.9096,49739,0.482332157303,3,1016,7.25,582653.544493,65848255179.7,1456881,25.20808542,1.42460690934,9.17131040214,334688,158852,93643676,155181,86311,1611089.44016,314122,102265473
2015-11-20,326.41,326.47,312.22,322.02,53152900,4850170000,320.62,14862125,4765094517.5,35862566.2785,49654,0.520788742138,0,990,7.525,520460.18862,65848255179.7,1282480,25.68798169,1.09416374499,8.26723737817,298609,155128,93484824,152649,91304,2253779.26709,365576,117210976
2015-11-19,334.68,335.33,325.27,326.15,45011100,4971880000,329,14858150,4888331350,28290931.152,49572,0.589680107143,2,987,10.5,458266.832747,65848255179.7,1159725,25.51230756,0.946899838559,7.50334819262,297379,154561,93329696,153203,93780,2024646.99395,372267,122475995
2015-11-18,334.59,336.53,330.64,334.59,43783800,4969330000,334.46,14854650,4968286239,25422981.2093,49490,0.662569764286,1,891,8.93333333333,458266.832747,65848255179.7,1179974.88,28.65607622,0.793721369265,6.99920444637,328378,168587,93175135,166056,103408,2009885.64119,444488,148663615
2015-11-17,330.36,338.35,329.61,335.09,51001600,4905260000,335.95,14851150,4989243842.5,32793891.7088,49398,0.549028975155,0,727,8.18333333333,527006.857659,65848255179.7,1360933.45,26.60929107,1.04447390461,8.59967804921,321631,158254,93006548,156496,95146,1856400.16222,387851,130298464
2015-11-16,319.74,331.63,315.9,330.75,47980100,4746070000,329.32,14847125,4889455205,28628567.5235,49310,0.479200732955,0,892,7.03333333333,576106.875454,65848255179.7,1457241,25.8693141,1.04887231068,9.65431092738,310746,150942,92848294,147945,86460,2538621.21887,421882,138934071
2015-11-15,333.05,334.66,317.49,320.17,44213100,4942420000,322.33,14842725,4784255549.25,34851429.837,49226,0.508644296552,1,975,8.11666666667,474633.505345,65848255179.7,1175537.51,22.58995092,1.06286094013,8.48965825792,301039,138467,92697352,135870,78622,2128062.23135,343130,110601252
2015-11-14,336.62,338.18,329.97,332.91,38612000,4994250000,331.9,14839100,4925097290,23982824.104,49153,0.531593092105,1,1104,9.33333333333,497546.846983,65848255179.7,1269517.5,25.03323565,0.912929517921,8.13454329927,348007,156065,92558885,152490,89418,3242922.67523,418981,139059749
2015-11-13,338.5,340.91,326.07,336.75,52003000,5020700000,332.2,14835300,4928286660,35918626.0886,49073,0.493198628743,2,1204,7.76666666667,546646.864777,65848255179.7,1395572.2,26.23777854,0.96770116799,8.88967437002,299301,156988,92402820,153761,92003,2861605.14895,434122,144215203
2015-11-12,314.08,345.08,313.36,338.15,78477800,4657240000,331.6,14831125,4918001050,56103254.6262,48991,0.547871479452,3,982,8.51666666667,477906.839865,65848255179.7,1218630,25.54702522,0.720277627023,7.90194463717,301266,154219,92245832,151858,93415,2970257.4199,510220,169188929
2015-11-11,339.82,340.58,301,311.08,107070000,5037510000,309.9,14827475,4595034502.5,92221766.362,48912,0.564048615819,1,857,7.68333333333,579380.209973,65848255179.7,1380604.5,30.2843787,0.66355614841,8.0662103658,340384,171159,92091613,166407,98294,3860070.4571000002,671383,208061443
2015-11-10,379.98,381.39,329.11,336.82,95797900,5631520000,353.58,14823050,5241134019,78245096.3488,48813,0.55996806993,4,954,9.16666666667,442536.702193,62253982449.8,1273595.16,27.36790426,0.814137376847,8.2684876972,295638,154030,91920454,151205,95182,2580989.22593,442431,156434921
2015-11-09,374.32,385.28,362.89,380.26,68224400,5546240000,378.8,14819475,5613617130,49017974.283,48733,0.60688114966,2,1026,8.55,454915.351205,62253982449.8,1402696.4,28.22602453,0.729125253247,9.18025066265,310788,152795,91766424,149909,97277,2906015.99551,507869,192380718
2015-11-08,384.28,389.89,368.7,373.37,51817600,5692390000,381.51,14815800,5652375858,34651606.9748,48644,0.564960357143,0,940,8.71666666667,433252.715433,62253982449.8,1344441.24,24.18116382,1.06697052371,9.9747096487,333196,134785,91613629,130392,82112,2106559.62605,330281,126005472
2015-11-07,374.27,390.59,372.43,386.48,56625100,5542680000,387.38,14812300,5737988774,41397271.7125,48565,0.544952944785,1,1056,8.81666666667,504429.947255,62253982449.8,1589032.76,27.24627205,0.992141175062,9.83342776695,317500,161595,91478844,158223,95123,2299911.46834,413449,160161961
2015-11-06,388.05,395.84,354.02,374.47,122687000,5745320000,388.38,14808225,5751218425.5,104939430.582,48477,0.670328883212,1,967,9.2,423968.728674,62253982449.8,1342629.66,32.5182418,0.621828069144,8.1266094883,354664,165214,91317249,162759,102945,2867169.80203,555941,215916541
2015-11-05,408.08,447.56,374.58,386.35,151825000,6040410000,400,14804800,5921920000,144544320.094,48386,0.768430583893,1,1077,7.76666666667,461104.675711,62253982449.8,1504000,35.65030072,0.505491681422,7.9439696608,374641,189326,91152035,187209,121820,3874950.61169,743830,297532097
2015-11-04,403.66,495.56,380.55,411.56,263900000,5973510000,437.05,14801075,6468809828.75,240097870.246,48272,0.773893503226,2,1039,9.88333333333,479672.64923,62253982449.8,1713673.05,46.51890714,0.510938719471,8.11701843966,392233,211121,90962709,206942,125397,11707414.8602,767411,335396983
2015-11-03,361.87,417.9,357.65,403.42,206162000,5353680000,409,14797200,6052054800,171565483.282,48153,0.6632265,4,962,7.48333333333,488956.635989,62253982449.8,1628638,32.90854536,0.632612484225,9.14826402737,360192,178027,90751588,175214,105370,2921589.02777,629453,257446389
2015-11-02,325.94,365.36,323.21,361.19,101918000,4820850000,340.69,14793250,5039912342.5,70310557.4196,48049,0.598349689655,0,991,8.4,448726.026699,62253982449.8,1245221.95,30.92341672,0.791673178193,7.79940591021,298505,159656,90573561,154645,94504,2318357.45566,461680,157289900
2015-11-01,315,327.47,311.88,325.43,37001100,4657890000,311.5,14789625,4606968187.5,25642526.9142,47963,0.535353591195,0,1205,8.5,492051.298242,62253982449.8,1246623,27.61874593,1.04428360569,7.9581162862,305108,156648,90413905,151460,88832,1808217.9387,383229,119375905
2015-10-31,328.51,332.78,309.25,314.17,48598100,4856410000,310.92,14785650,4597154298,37428890.4535,47878,0.515852118421,0,1270,7.38333333333,470388.662471,62253982449.8,1190201.76,28.36131688,0.975754444522,7.66428251294,318120,155292,90257257,153148,83789,1892685.65374,392312,121977590
2015-10-30,313.94,334.17,313.94,328.01,78305000,4639690000,329.2,14781850,4866185020,55263289.9077,47800,0.552608969512,0,1362,6.9,507524.609508,62253982449.8,1360583.6,33.21211626,0.761741892913,8.24906085923,298795,164938,90101965,162589,94783,2576175.75345,542572,178614779
2015-10-29,304.32,318.17,301.82,313.86,64495900,4496390000,310.36,14777750,4586422490,45043648.0032,47710,0.598327013514,1,1126,7.61666666667,458010.013458,62253982449.8,1158573.88,33.48909435,0.777191552607,6.99528975619,297971,165622,89937027,162879,99444,2282588.66554,480319,149071857
2015-10-28,293.7,306.33,293.7,304.62,50808100,4338430000,298.95,14774050,4416702247.5,37507904.6835,47622,0.576889411765,0,1101,10.15,411610.987775,60883825480.1,1024800.6,28.96944937,0.900149459192,6.62127101451,274092,154774,89771405,152309,99545,1982987.32026,380826,113847827
2015-10-27,285.18,296.21,285.01,293.79,46331800,4211500000,294.73,14770650,4353353674.5,32420944.1352,47544,0.532480018987,0,985,7.38333333333,478195.11815,60883825480.1,1173025.4,30.03937533,1.07158725581,8.28355118672,282636,141609,89616631,140035,90746,1817399.43008,371412,109466158
2015-10-26,283.63,285.3,280.51,285.3,32108800,4187410000,284.95,14766700,4207771165,23638781.2332,47460,0.501171947368,0,1021,7.01666666667,460035.809866,60883825480.1,1089933.75,25.28704706,1.22891778844,8.64745400306,277058,126041,89475022,122497,77157,1555314.87485,311249,88690534
2015-10-25,281.44,294.06,281.44,283.68,45717100,4154100000,295.01,14762900,4355203129,34299506.0256,47384,0.509111322581,0,1005,8.41666666667,469115.464008,60883825480.1,1150243.99,24.19684513,1.24511365697,8.97163217871,278147,128209,89348981,122953,77733,1349019.65013,313144,92380642
2015-10-24,276.5,281.71,276.5,281.65,25942400,4080140000,279.9,14759025,4131051097.5,15134081.82,47306,0.573187633094,0,1119,8.36666666667,420690.641917,60883825480.1,980489.7,28.61850485,1.32490785714,6.96237014209,323968,140827,89220772,137519,82729,1438771.54114,264396,74004369
2015-10-23,273.65,278.68,273.54,276.5,29442500,4037010000,277.43,14755550,4093632236.5,20969687.9336,47227,0.520110136364,0,1138,7.8,466088.912628,60883825480.1,1075873.54,28.1587973,1.30048451469,7.35780894804,281281,146222,89079945,138481,87357,1442045.16597,298197,82728670
2015-10-22,266.5,276.51,266.13,274.02,37808600,3930500000,273.95,14751700,4041228215,25322556.8264,47147,0.524851579618,1,896,8.13333333333,475168.56677,60883825480.1,1083198.3,29.269015,1.17712789921,7.22657330994,289944,149891,88933723,146034,89783,1621906.31296,335902,92020442
2015-10-21,269.31,270.77,263.84,266.27,25637300,3970980000,269.1,14747775,3968626252.5,17489825.2984,47065,0.643368337931,1,829,8.98333333333,438849.950201,60883825480.1,983560.5,30.92973723,1.16909230792,6.10789537418,309724,161031,88783832,154119,90701,1461543.98073,312636,84130269
2015-10-20,263.57,270.83,263.23,269.46,30889800,3885570000,269.8,14744150,3977971670,20533407.996,46972,0.612539,3,827,9.61666666667,384372.025349,60883825480.1,864439.2,29.84547675,1.01653567061,6.26042294322,290886,138080,88622801,135153,85735,1577569.83549,315188,85037764
2015-10-19,261.86,264.82,260.95,263.44,25258800,3859270000,264.16,14740975,3893975956,16059630.12,46895,0.513074746988,1,1013,7.7,502407.529196,60883825480.1,1103132.16,26.90024528,1.38310905105,8.07664321328,266086,136583,88484721,134440,85680,1370688.34442,301928,79757425
2015-10-18,270.91,271.67,260.78,261.64,22434300,3991620000,262.44,14736825,3867532353,16433851.5536,46810,0.517376356643,4,949,8.68333333333,432796.84744,60883825480.1,944259.12,23.11188843,1.69710819198,7.81296331232,274902,120858,88348138,116380,72237,1071197.31515,212008,55639300
2015-10-17,262.75,273.58,262.37,270.64,43199600,3870490000,269.07,14733250,3964275577.5,32045899.6602,46737,0.654771526718,2,954,8.88333333333,396478.230872,60883825480.1,888738.21,28.3979313,0.942095301672,6.3796638384,313859,139308,88227280,137027,84150,1734621.27764,350601,94336338
2015-10-16,254.3,266.13,253.93,262.87,35901500,3745090000,262.31,14729975,3863819742.25,25643112.1254,46652,0.525302483871,3,1110,7.25,469115.464008,60883825480.1,1023533.62,27.25756736,1.29084654007,7.11355332384,275882,143885,88087972,139120,80779,1706812.78992,302282,79291658
2015-10-15,252.11,255.96,252.05,254.32,25223500,3711800000,254.73,14726100,3751179453,16600191.7139,46571,0.568599613497,4,1087,7.41666666667,493327.875054,60883825480.1,1045411.92,29.32881596,1.12086339911,6.64901874984,307247,157228,87944087,152540,82912,2130369.1167,366146,93268450
2015-10-14,249.49,254.28,248.9,251.99,27462600,3672370000,254.6,14722025,3748227565,18384897.4317,46479,0.491136552632,2,822,8.05,459502.348135,60813224039.4,974099.6,26.01374838,1.15578698651,7.14888264261,228578,136259,87786859,133248,82713,1604043.53239,331030,84280201
2015-10-13,245.2,250.24,243.76,249.51,28198500,3608340000,249.58,14718225,3673374595.5,20041053.4464,46405,0.578977835821,1,845,9.56666666667,405087.596382,60813224039.4,842332.5,25.32149388,1.15836661748,6.29748349619,235683,133757,87650600,130340,81303,1618164.22786,291359,72717263
2015-10-12,246.88,247.45,245.18,245.31,17388300,3632110000,246.63,14714875,3629129621.25,12046436.787,46328,0.558868771429,0,1063,9.55,423225.846967,60813224039.4,868877.49,23.74975114,1.48915041263,6.8454898485,232117,126927,87516843,124371,76431,1362093.22901,236578,58347195
2015-10-11,244.74,247.24,244.15,247.05,16827300,3599840000,248.08,14711375,3649597910,8756660.4624,46250,0.5901196,2,928,7.36666666667,453456.264607,60813224039.4,935013.52,19.80117665,2.3362896838,8.83104629857,234919,105878,87389916,104281,73713,980167.589914,161324,40021301
2015-10-10,243.74,245.32,243.07,244.94,15912700,3584120000,245.79,14707625,3614987148.75,10246396.1292,46162,0.626499073826,2,964,7.9,450433.222843,60813224039.4,921712.5,25.49534435,1.648954048,7.16627921442,278854,128618,87284038,127194,83090,1283682.35625,227417,55896797
2015-10-09,242.5,244.23,242.12,243.93,17353100,3565090000,244.78,14703900,3599220642,10510717.7472,46069,0.583549917293,5,896,11.5833333333,402064.554618,60813224039.4,819523.44,23.5205094,1.11020470503,6.85851067035,211096,119490,87155420,117816,79470,1352775.2459,301566,73817327
2015-10-08,243.07,244.25,242.18,242.3,18515300,3572730000,243.91,14700575,3585617248.25,12400136.007,45992,0.69550749635,4,998,9.01666666667,414156.721675,60813224039.4,841733.41,26.40812974,0.819364573787,6.03004090551,265540,139590,87035930,136722,83072,1975585.33814,421180,102730022
2015-10-07,246.17,246.68,242.59,242.97,22999200,3617400000,245.25,14697150,3604476037.5,16009447.9077,45897,0.674966711111,3,906,10.9833333333,408110.638146,60813224039.4,834095.25,26.85313864,1.07036831643,5.97849171421,239250,139516,86896340,136497,81526,1481143.69499,317741,77926003
2015-10-06,240.36,246.94,240.14,246.06,27535100,3531230000,246.67,14693775,3624513479.25,21651521.5142,45806,0.465399651007,1,705,7.78333333333,450433.222843,60813224039.4,924519.16,23.79329659,1.09373459512,6.49487277479,249199,142346,86756824,140787,84114,1780616.55273,342679,84528657
2015-10-05,238.15,240.38,237.03,240.38,23335900,3497740000,239.22,14690050,3514153761,16040473.2191,45737,0.418199,2,863,7.73333333333,447410.181079,60813224039.4,890376.84,22.34545918,1.63134962924,7.57586992036,226632,117528,86614478,115131,79815,1215322.43153,228155,54579155
